"1.1 County Stats Bars","Yuba","Yuba","Positive Cases","Cases","Positive Cases","188","188","188","188","","","","","","","","",""
"1.1 County Stats Bars","Humboldt","Humboldt","Positive Cases","Cases","Positive Cases","174","174","174","174","","","","","","","","",""
"1.1 County Stats Bars","Shasta","Shasta","Positive Cases","Cases","Positive Cases","173","173","173","173","","","","","","","","",""
"1.1 County Stats Bars","Glenn","Glenn","Positive Cases","Cases","Positive Cases","166","166","166","166","","","","","","","","",""
"1.1 County Stats Bars","Nevada","Nevada","Positive Cases","Cases","Positive Cases","166","166","166","166","","","","","","","","",""
"1.1 County Stats Bars","Colusa","Colusa","Positive Cases","Cases","Positive Cases","116","116","116","116","","","","","","","","",""
"1.1 County Stats Bars","Lake","Lake","Positive Cases","Cases","Positive Cases","114","114","114","114","","","","","","","","",""
"1.1 County Stats Bars","Tehama","Tehama","Positive Cases","Cases","Positive Cases","111","111","111","111","","","","","","","","",""
"1.1 County Stats Bars","Mendocino","Mendocino","Positive Cases","Cases","Positive Cases","88","88","88","88","","","","","","","","",""
"1.1 County Stats Bars","Calaveras","Calaveras","Positive Cases","Cases","Positive Cases","62","62","62","62","","","","","","","","",""
"1.1 County Stats Bars","Del Norte","Del Norte","Positive Cases","Cases","Positive Cases","59","59","59","59","","","","","","","","",""
"1.1 County Stats Bars","Tuolumne","Tuolumne","Positive Cases","Cases","Positive Cases","52","52","52","52","","","","","","","","",""
"1.1 County Stats Bars","Mono","Mono","Positive Cases","Cases","Positive Cases","45","45","45","45","","","","","","","","",""
"1.1 County Stats Bars","Amador","Amador","Positive Cases","Cases","Positive Cases","40","40","40","40","","","","","","","","",""
"1.1 County Stats Bars","Siskiyou","Siskiyou","Positive Cases","Cases","Positive Cases","36","36","36","36","","","","","","","","",""
"1.1 County Stats Bars","Inyo","Inyo","Positive Cases","Cases","Positive Cases","35","35","35","35","","","","","","","","",""
"1.1 County Stats Bars","Mariposa","Mariposa","Positive Cases","Cases","Positive Cases","31","31","31","31","","","","","","","","",""
"1.1 County Stats Bars","Plumas","Plumas","Positive Cases","Cases","Positive Cases","14","14","14","14","","","","","","","","",""
"1.1 County Stats Bars","Unassigned","Unassigned","Positive Cases","Cases","Positive Cases","5","5","5","5","","","","","","","","",""
"1.1 County Stats Bars","Trinity","Trinity","Positive Cases","Cases","Positive Cases","2","2","2","2","","","","","","","","",""
"1.1 County Stats Bars","Alpine","Alpine","Positive Cases","Cases","Positive Cases","1","1","1","1","","","","","","","","",""
"1.1 County Stats Bars","Sierra","Sierra","Positive Cases","Cases","Positive Cases","1","1","1","1","","","","","","","","",""
"1.1 County Stats Bars","Modoc","Modoc","Positive Cases","Cases","Positive Cases","","","","","","","","","","","","",""
"1.1 County Stats Bars","Out Of Country","Out Of Country","Positive Cases","Cases","Positive Cases","","","","","","","","","","","","",""
"4.1.2 Test Reported Chg 14 day","2020-07-13","true","0.0741296293923205","","","","","","","","","","","","","","",""
