"2.1.3 Death Chg Line","2020-08-19","2020-11-02","","163","163","163","2020-08-19","2020-11-02","","163","163","163","","","","","",""
"2.1.3 Death Chg Line","2020-08-20","2020-11-03","","135","135","135","2020-08-20","2020-11-03","","135","135","135","","","","","",""
"2.1.3 Death Chg Line","2020-08-21","2020-11-04","","167","167","167","2020-08-21","2020-11-04","","167","167","167","","","","","",""
"2.1.3 Death Chg Line","2020-08-22","2020-11-05","","146","146","146","2020-08-22","2020-11-05","","146","146","146","","","","","",""
"2.1.3 Death Chg Line","2020-08-23","2020-11-06","","18","18","18","2020-08-23","2020-11-06","","18","18","18","","","","","",""
"2.1.3 Death Chg Line","2020-08-24","2020-11-07","","105","105","105","2020-08-24","2020-11-07","","105","105","105","","","","","",""
"2.1.3 Death Chg Line","2020-08-25","2020-11-08","","150","150","150","2020-08-25","2020-11-08","","150","150","150","","","","","",""
"2.1.3 Death Chg Line","2020-08-26","2020-11-09","","143","143","143","2020-08-26","2020-11-09","","143","143","143","","","","","",""
"2.1.3 Death Chg Line","2020-08-27","2020-11-10","","140","140","140","2020-08-27","2020-11-10","","140","140","140","","","","","",""
"2.1.3 Death Chg Line","2020-08-28","2020-11-11","","144","144","144","2020-08-28","2020-11-11","","144","144","144","","","","","",""
"2.1.3 Death Chg Line","2020-08-29","2020-11-12","","71","71","71","2020-08-29","2020-11-12","","71","71","71","","","","","",""
"2.1.3 Death Chg Line","2020-08-30","2020-11-13","","28","28","28","2020-08-30","2020-11-13","","28","28","28","","","","","",""
"2.1.3 Death Chg Line","2020-08-31","2020-11-14","","85","85","85","2020-08-31","2020-11-14","","85","85","85","","","","","",""
"2.1.3 Death Chg Line","2020-09-01","2020-11-15","","145","145","145","2020-09-01","2020-11-15","","145","145","145","","","","","",""
"2.1.3 Death Chg Line","2020-09-02","2020-11-16","","164","164","164","2020-09-02","2020-11-16","","164","164","164","","","","","",""
"2.1.3 Death Chg Line","2020-09-03","2020-11-17","","163","163","163","2020-09-03","2020-11-17","","163","163","163","","","","","",""
"2.1.3 Death Chg Line","2020-09-04","2020-11-18","","153","153","153","2020-09-04","2020-11-18","","153","153","153","","","","","",""
"2.1.3 Death Chg Line","2020-09-05","2020-11-19","","66","66","66","2020-09-05","2020-11-19","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-09-06","2020-11-20","","17","17","17","2020-09-06","2020-11-20","","17","17","17","","","","","",""
"2.1.3 Death Chg Line","2020-09-07","2020-11-21","","32","32","32","2020-09-07","2020-11-21","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-09-08","2020-11-22","","83","83","83","2020-09-08","2020-11-22","","83","83","83","","","","","",""
"2.1.3 Death Chg Line","2020-09-09","2020-11-23","","137","137","137","2020-09-09","2020-11-23","","137","137","137","","","","","",""
"2.1.3 Death Chg Line","2020-09-10","2020-11-24","","111","111","111","2020-09-10","2020-11-24","","111","111","111","","","","","",""
"2.1.3 Death Chg Line","2020-09-11","2020-11-25","","162","162","162","2020-09-11","2020-11-25","","162","162","162","","","","","",""
"2.1.3 Death Chg Line","2020-09-12","2020-11-26","","78","78","78","2020-09-12","2020-11-26","","78","78","78","","","","","",""
"2.1.3 Death Chg Line","2020-09-13","2020-11-27","","56","56","56","2020-09-13","2020-11-27","","56","56","56","","","","","",""
"2.1.3 Death Chg Line","2020-09-14","2020-11-29","","66","66","66","2020-09-14","2020-11-29","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-09-15","2020-12-05","","164","164","164","2020-09-15","2020-12-05","","164","164","164","","","","","",""
"2.1.3 Death Chg Line","2020-09-16","","","106","106","106","2020-09-16","","","106","106","106","","","","","",""
"2.1.3 Death Chg Line","2020-09-17","","","91","91","91","2020-09-17","","","91","91","91","","","","","",""
"2.1.3 Death Chg Line","2020-09-18","","","100","100","100","2020-09-18","","","100","100","100","","","","","",""
"2.1.3 Death Chg Line","2020-09-19","","","75","75","75","2020-09-19","","","75","75","75","","","","","",""
"2.1.3 Death Chg Line","2020-09-20","","","31","31","31","2020-09-20","","","31","31","31","","","","","",""
"2.1.3 Death Chg Line","2020-09-21","","","53","53","53","2020-09-21","","","53","53","53","","","","","",""
"2.1.3 Death Chg Line","2020-09-22","","","133","133","133","2020-09-22","","","133","133","133","","","","","",""
"2.1.3 Death Chg Line","2020-09-23","","","110","110","110","2020-09-23","","","110","110","110","","","","","",""
"2.1.3 Death Chg Line","2020-09-24","","","84","84","84","2020-09-24","","","84","84","84","","","","","",""
"2.1.3 Death Chg Line","2020-09-25","","","134","134","134","2020-09-25","","","134","134","134","","","","","",""
"2.1.3 Death Chg Line","2020-09-26","","","55","55","55","2020-09-26","","","55","55","55","","","","","",""
"2.1.3 Death Chg Line","2020-09-27","","","21","21","21","2020-09-27","","","21","21","21","","","","","",""
"2.1.3 Death Chg Line","2020-09-28","","","32","32","32","2020-09-28","","","32","32","32","","","","","",""
"2.1.3 Death Chg Line","2020-09-29","","","152","152","152","2020-09-29","","","152","152","152","","","","","",""
"2.1.3 Death Chg Line","2020-09-30","","","96","96","96","2020-09-30","","","96","96","96","","","","","",""
"2.1.3 Death Chg Line","2020-10-01","","","98","98","98","2020-10-01","","","98","98","98","","","","","",""
"2.1.3 Death Chg Line","2020-10-02","","","88","88","88","2020-10-02","","","88","88","88","","","","","",""
"2.1.3 Death Chg Line","2020-10-03","","","46","46","46","2020-10-03","","","46","46","46","","","","","",""
"2.1.3 Death Chg Line","2020-10-04","","","29","29","29","2020-10-04","","","29","29","29","","","","","",""
"2.1.3 Death Chg Line","2020-10-05","","","28","28","28","2020-10-05","","","28","28","28","","","","","",""
"2.1.3 Death Chg Line","2020-10-06","","","85","85","85","2020-10-06","","","85","85","85","","","","","",""
"2.1.3 Death Chg Line","2020-10-07","","","99","99","99","2020-10-07","","","99","99","99","","","","","",""
"2.1.3 Death Chg Line","2020-10-08","","","67","67","67","2020-10-08","","","67","67","67","","","","","",""
"2.1.3 Death Chg Line","2020-10-09","","","72","72","72","2020-10-09","","","72","72","72","","","","","",""
"2.1.3 Death Chg Line","2020-10-10","","","64","64","64","2020-10-10","","","64","64","64","","","","","",""
"2.1.3 Death Chg Line","2020-10-11","","","8","8","8","2020-10-11","","","8","8","8","","","","","",""
"2.1.3 Death Chg Line","2020-10-12","","","9","9","9","2020-10-12","","","9","9","9","","","","","",""
"2.1.3 Death Chg Line","2020-10-13","","","58","58","58","2020-10-13","","","58","58","58","","","","","",""
"2.1.3 Death Chg Line","2020-10-14","","","118","118","118","2020-10-14","","","118","118","118","","","","","",""
"2.1.3 Death Chg Line","2020-10-15","","","73","73","73","2020-10-15","","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-10-16","","","69","69","69","2020-10-16","","","69","69","69","","","","","",""
"2.1.3 Death Chg Line","2020-10-17","","","44","44","44","2020-10-17","","","44","44","44","","","","","",""
"2.1.3 Death Chg Line","2020-10-18","","","27","27","27","2020-10-18","","","27","27","27","","","","","",""
"2.1.3 Death Chg Line","2020-10-19","","","22","22","22","2020-10-19","","","22","22","22","","","","","",""
"2.1.3 Death Chg Line","2020-10-20","","","35","35","35","2020-10-20","","","35","35","35","","","","","",""
"2.1.3 Death Chg Line","2020-10-21","","","162","162","162","2020-10-21","","","162","162","162","","","","","",""
"2.1.3 Death Chg Line","2020-10-22","","","73","73","73","2020-10-22","","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-10-23","","","49","49","49","2020-10-23","","","49","49","49","","","","","",""
"2.1.3 Death Chg Line","2020-10-24","","","34","34","34","2020-10-24","","","34","34","34","","","","","",""
"2.1.3 Death Chg Line","2020-10-25","","","12","12","12","2020-10-25","","","12","12","12","","","","","",""
"2.1.3 Death Chg Line","2020-10-26","","","43","43","43","2020-10-26","","","43","43","43","","","","","",""
"2.1.3 Death Chg Line","2020-10-27","","","75","75","75","2020-10-27","","","75","75","75","","","","","",""
"2.1.3 Death Chg Line","2020-10-28","","","66","66","66","2020-10-28","","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-10-29","","","30","30","30","2020-10-29","","","30","30","30","","","","","",""
"2.1.3 Death Chg Line","2020-10-30","","","55","55","55","2020-10-30","","","55","55","55","","","","","",""
"2.1.3 Death Chg Line","2020-10-31","","","41","41","41","2020-10-31","","","41","41","41","","","","","",""
"2.1.3 Death Chg Line","2020-11-01","","","5","5","5","2020-11-01","","","5","5","5","","","","","",""
"2.1.3 Death Chg Line","2020-11-02","","","14","14","14","2020-11-02","","","14","14","14","","","","","",""
"2.1.3 Death Chg Line","2020-11-03","","","66","66","66","2020-11-03","","","66","66","66","","","","","",""
"2.1.3 Death Chg Line","2020-11-04","","","63","63","63","2020-11-04","","","63","63","63","","","","","",""
"2.1.3 Death Chg Line","2020-11-05","","","51","51","51","2020-11-05","","","51","51","51","","","","","",""
"2.1.3 Death Chg Line","2020-11-06","","","73","73","73","2020-11-06","","","73","73","73","","","","","",""
"2.1.3 Death Chg Line","2020-11-07","","","24","24","24","2020-11-07","","","24","24","24","","","","","",""
"2.1.3 Death Chg Line","2020-11-08","","","14","14","14","2020-11-08","","","14","14","14","","","","","",""
"2.1.3 Death Chg Line","2020-11-09","","","24","24","24","2020-11-09","","","24","24","24","","","","","",""
"2.1.3 Death Chg Line","2020-11-10","","","69","69","69","2020-11-10","","","69","69","69","","","","","",""
"2.1.3 Death Chg Line","2020-11-11","","","38","38","38","2020-11-11","","","38","38","38","","","","","",""
"2.1.3 Death Chg Line","2020-11-12","","","29","29","29","2020-11-12","","","29","29","29","","","","","",""
"2.1.3 Death Chg Line","2020-11-13","","","81","81","81","2020-11-13","","","81","81","81","","","","","",""
"2.1.3 Death Chg Line","2020-11-14","","","35","35","35","2020-11-14","","","35","35","35","","","","","",""
"2.1.3 Death Chg Line","2020-11-15","","","10","10","10","2020-11-15","","","10","10","10","","","","","",""
"2.1.3 Death Chg Line","2020-11-16","","","36","36","36","2020-11-16","","","36","36","36","","","","","",""
"2.1.3 Death Chg Line","2020-11-17","","","61","61","61","2020-11-17","","","61","61","61","","","","","",""
"2.1.3 Death Chg Line","2020-11-18","","","106","106","106","2020-11-18","","","106","106","106","","","","","",""
"2.1.3 Death Chg Line","2020-11-19","","","91","91","91","2020-11-19","","","91","91","91","","","","","",""
"2.1.3 Death Chg Line","2020-11-20","","","86","86","86","2020-11-20","","","86","86","86","","","","","",""
"2.1.3 Death Chg Line","2020-11-21","","","33","33","33","2020-11-21","","","33","33","33","","","","","",""
"2.1.3 Death Chg Line","2020-11-22","","2020-05-23","50","50","50","2020-11-22","","2020-05-23","50","50","50","","","","","",""
"2.1.3 Death Chg Line","2020-11-23","","","43","43","43","2020-11-23","","","43","43","43","","","","","",""
"2.1.3 Death Chg Line","2020-11-24","","","106","106","106","2020-11-24","","","106","106","106","","","","","",""
"2.1.3 Death Chg Line","2020-11-25","","","104","104","104","2020-11-25","","","104","104","104","","","","","",""
"2.1.3 Death Chg Line","2020-11-26","","","54","54","54","2020-11-26","","","54","54","54","","","","","",""
"2.1.3 Death Chg Line","2020-11-27","","","56","56","56","2020-11-27","","","56","56","56","","","","","",""
"2.1.3 Death Chg Line","2020-11-28","","","32","32","32","2020-11-28","","","32","32","32","","","","","",""
"County Name (2)","CALIFORNIA","","","","","","","","","","","","","","","","",""
"8.1.2 Demo by Cases","0-17","0-17","11.1","11.1","11.1","11.1","133586","CASE_PERCENT","0-17","0-17","11.1","11.1","22.5","","","","",""
"8.1.2 Demo by Cases","18-49","18-49","59.6","59.6","59.6","59.6","714382","CASE_PERCENT","18-49","18-49","59.6","59.6","43.5","","","","",""
"8.1.2 Demo by Cases","50-64","50-64","18.8","18.8","18.8","18.8","225207","CASE_PERCENT","50-64","50-64","18.8","18.8","18.4","","","","",""
"8.1.2 Demo by Cases","65+","65+","10.4","10.4","10.4","10.4","124744","CASE_PERCENT","65+","65+","10.4","10.4","15.6","","","","",""
"8.1.2 Demo by Cases","Missing","Missing","0.1","0.1","0.1","0.1","1015","CASE_PERCENT","Missing","Missing","0.1","0.1","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","11487","11487","2020-03-19 00:00:00","2020-06-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","12528","12528","2020-03-20 00:00:00","2020-06-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","13467","13467","2020-03-21 00:00:00","2020-06-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","14317","14317","2020-03-22 00:00:00","2020-06-09 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","15554","15554","2020-03-23 00:00:00","2020-06-10 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","18276","18276","2020-03-24 00:00:00","2020-06-11 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","26416","26416","2020-03-28 00:00:00","2020-06-15 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","27251","27251","2020-03-29 00:00:00","2020-06-16 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","28704","28704","2020-03-30 00:00:00","2020-06-17 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","31038","31038","2020-03-31 00:00:00","2020-06-18 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","32944","32944","2020-04-01 00:00:00","2020-06-19 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","35267","35267","2020-04-02 00:00:00","2020-06-20 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","113687","113687","2020-04-03 00:00:00","2020-06-21 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","116563","116563","2020-04-04 00:00:00","2020-06-22 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","129693","129693","2020-04-05 00:00:00","2020-06-23 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","143172","143172","2020-04-06 00:00:00","2020-06-24 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","154733","154733","2020-04-07 00:00:00","2020-06-25 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","163704","163704","2020-04-08 00:00:00","2020-06-26 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","172076","172076","2020-04-09 00:00:00","2020-06-27 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","182986","182986","2020-04-10 00:00:00","2020-06-28 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","190238","190238","2020-04-11 00:00:00","2020-06-29 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","199667","199667","2020-04-12 00:00:00","2020-06-30 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","202208","202208","2020-04-13 00:00:00","2020-07-01 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","214387","214387","2020-04-14 00:00:00","2020-07-02 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","239181","239181","2020-04-15 00:00:00","2020-07-03 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","251614","251614","2020-04-16 00:00:00","2020-07-04 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","259666","259666","2020-04-17 00:00:00","2020-07-05 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","273721","273721","2020-04-18 00:00:00","2020-07-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","283317","283317","2020-04-19 00:00:00","2020-07-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","292906","292906","2020-04-20 00:00:00","2020-07-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","301547","301547","2020-04-21 00:00:00","2020-07-09 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","482097","482097","2020-04-22 00:00:00","2020-07-10 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","494173","494173","2020-04-23 00:00:00","2020-07-11 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","506035","506035","2020-04-24 00:00:00","2020-07-12 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","526084","526084","2020-04-25 00:00:00","2020-07-13 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","553409","553409","2020-04-26 00:00:00","2020-07-14 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","577608","577608","2020-04-27 00:00:00","2020-07-15 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","603139","603139","2020-04-28 00:00:00","2020-07-16 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","625337","625337","2020-04-29 00:00:00","2020-07-17 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","654985","654985","2020-04-30 00:00:00","2020-07-18 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","685048","685048","2020-05-01 00:00:00","2020-07-19 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","715751","715751","2020-05-02 00:00:00","2020-07-20 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","747874","747874","2020-05-03 00:00:00","2020-07-21 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","779902","779902","2020-05-04 00:00:00","2020-07-22 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","809036","809036","2020-05-05 00:00:00","2020-07-23 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","842874","842874","2020-05-06 00:00:00","2020-07-24 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","875272","875272","2020-05-07 00:00:00","2020-07-25 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","912570","912570","2020-05-08 00:00:00","2020-07-26 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","955664","955664","2020-05-09 00:00:00","2020-07-27 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","991897","991897","2020-05-10 00:00:00","2020-07-28 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1033370","1033370","2020-05-11 00:00:00","2020-07-29 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1065592","1065592","2020-05-12 00:00:00","2020-07-30 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1104651","1104651","2020-05-13 00:00:00","2020-07-31 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1133906","1133906","2020-05-14 00:00:00","2020-08-01 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1179126","1179126","2020-05-15 00:00:00","2020-08-02 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1235243","1235243","2020-05-16 00:00:00","2020-08-03 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1292672","1292672","2020-05-17 00:00:00","2020-08-04 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1339316","1339316","2020-05-18 00:00:00","2020-08-05 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1380120","1380120","2020-05-19 00:00:00","2020-08-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1421128","1421128","2020-05-20 00:00:00","2020-08-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1466773","1466773","2020-05-21 00:00:00","2020-08-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1515306","1515306","2020-05-22 00:00:00","2020-08-09 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1582745","1582745","2020-05-23 00:00:00","2020-08-10 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1644102","1644102","2020-05-24 00:00:00","2020-08-11 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1696396","1696396","2020-05-25 00:00:00","2020-08-12 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1736894","1736894","2020-05-26 00:00:00","2020-08-13 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1790559","1790559","2020-05-27 00:00:00","2020-08-14 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1835478","1835478","2020-05-28 00:00:00","2020-08-15 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1888595","1888595","2020-05-29 00:00:00","2020-08-16 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","1944848","1944848","2020-05-30 00:00:00","2020-08-17 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2012583","2012583","2020-05-31 00:00:00","2020-08-18 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2071591","2071591","2020-06-01 00:00:00","2020-08-19 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2131294","2131294","2020-06-02 00:00:00","2020-08-20 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2182671","2182671","2020-06-03 00:00:00","2020-08-21 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2238463","2238463","2020-06-04 00:00:00","2020-08-22 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2308300","2308300","2020-06-05 00:00:00","2020-08-23 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2362218","2362218","2020-06-06 00:00:00","2020-08-24 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2431190","2431190","2020-06-07 00:00:00","2020-08-25 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2486245","2486245","2020-06-08 00:00:00","2020-08-26 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2540798","2540798","2020-06-09 00:00:00","2020-08-27 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2597647","2597647","2020-06-10 00:00:00","2020-08-28 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2662258","2662258","2020-06-11 00:00:00","2020-08-29 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2724393","2724393","2020-06-12 00:00:00","2020-08-30 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2801996","2801996","2020-06-13 00:00:00","2020-08-31 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2868182","2868182","2020-06-14 00:00:00","2020-09-01 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2937755","2937755","2020-06-15 00:00:00","2020-09-02 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","2997988","2997988","2020-06-16 00:00:00","2020-09-03 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3074530","3074530","2020-06-17 00:00:00","2020-09-04 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3155702","3155702","2020-06-18 00:00:00","2020-09-05 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3234412","3234412","2020-06-19 00:00:00","2020-09-06 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3319256","3319256","2020-06-20 00:00:00","2020-09-07 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3411686","3411686","2020-06-21 00:00:00","2020-09-08 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3496929","3496929","2020-06-22 00:00:00","2020-09-09 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3592899","3592899","2020-06-23 00:00:00","2020-09-10 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3694345","3694345","2020-06-24 00:00:00","2020-09-11 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3771314","3771314","2020-06-25 00:00:00","2020-09-12 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3862310","3862310","2020-06-26 00:00:00","2020-09-13 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","3955952","3955952","2020-06-27 00:00:00","2020-09-14 00:00:00","","","","","","","","","","","","",""
"4.1.3 Cumulative Total Tests Conducted","Tests reported to Public Health","4061692","4061692","2020-06-28 00:00:00","2020-09-15 00:00:00","","","","","","","","","","","","",""
